Importe,card_type,country,card_operation_type,transaction_type,acquirer,state
34500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
35000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
30000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
35168,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
51500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
32812,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
31000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
61500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
91875,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
3500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
100,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
33000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
3000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
7500,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
43161,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
33500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
39500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
4500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
2000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
56625,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
4000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
62500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
122500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
28500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
52125,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
43000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
47000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
47500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
61000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
108500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
72500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
44200,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
3500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
107000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
27236,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
3500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
64500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
52000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
81000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
58500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
3000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
196500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
41000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
4500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
81400,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
177500,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
6000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
90375,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
56800,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
133000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
59500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
164500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
26800,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
62500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
90375,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
123000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
31200,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
25500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
36075,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
15400,AMERICAN,EC,PREPAID,PAY,INDIE,CANCELLED
45000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
8000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
52000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
45500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
4500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
55500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
44500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
22964,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
72340,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
8000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
40000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
3500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
67000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
140500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
3000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
4500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
62500,MASTERCARD,EC,DEBIT,PAY,INDIE,CANCELLED
31875,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
78339,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
6500,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
2000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
30000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
42500,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
21500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
37500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
39000,AMERICAN,EC,DEBIT,PAY,INDIE,REFUNDED
7500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
1500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
97500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
73500,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
26500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
26500,AMERICAN,EC,DEBIT,REFUND,INDIE,CANCELLED
40000,AMERICAN,EC,CREDIT,PAY,INDIE,CANCELLED
63500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
30500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
32300,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
67020,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
35500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
2000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
55500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
6500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
6500,AMERICAN,EC,DEBIT,PAY,INDIE,PARTIAL_REFUNDED
7000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
39750,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
53000,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
34491,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
6500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
262000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
61000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
48000,AMERICAN,EC,DEBIT,PAY,INDIE,PARTIAL_REFUNDED
78500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
3500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
38450,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
98400,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
24375,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
37000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
4500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
29000,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
93300,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
2000,AMERICAN,EC,CREDIT,PAY,INDIE,CANCELLED
38250,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
30500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
38500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
48500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
27000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
25000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
6500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
37000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
37125,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
25125,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
30500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
71500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
66400,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
45000,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
39000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
32250,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
101335,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
44000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
164500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
73500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
34244,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
47000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
42000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
43875,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
32600,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
206900,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
56000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
3000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
47500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
38500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
25500,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
3500,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
57000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
3000,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
82000,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
50500,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
61000,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
52500,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
44500,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
160000,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
86000,MASTERCARD,PA,DEBIT,PAY,INDIE,ACCEPTED
135500,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
4500,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
5000,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
6500,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
74500,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
4000,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
48500,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
3000,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
3000,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
156350,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
4500,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
68500,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
45000,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
7500,MASTERCARD,PA,CREDIT,PAY,INDIE,ACCEPTED
26000,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
54800,MASTERCARD,PA,CREDIT,PAY,INDIE,ACCEPTED
2000,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
63500,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
1500,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
28000,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
49000,MASTERCARD,BR,DEBIT,PAY,INDIE,ACCEPTED
22950,AMERICAN,BR,DEBIT,PAY,INDIE,ACCEPTED
61000,AMERICAN,BR,DEBIT,PAY,INDIE,ACCEPTED
66000,AMERICAN,BR,DEBIT,PAY,INDIE,ACCEPTED
1500,MASTERCARD,BR,DEBIT,PAY,INDIE,PARTIAL_REFUNDED
89000,AMERICAN,BR,CREDIT,PAY,INDIE,ACCEPTED
3500,MASTERCARD,BR,DEBIT,PAY,INDIE,ACCEPTED
7500,AMERICAN,BR,DEBIT,PAY,INDIE,ACCEPTED
55500,AMERICAN,BR,CREDIT,PAY,INDIE,ACCEPTED
101000,MASTERCARD,BR,DEBIT,PAY,INDIE,ACCEPTED
36000,AMERICAN,BR,CREDIT,PAY,INDIE,ACCEPTED
27000,AMERICAN,BR,CREDIT,PAY,INDIE,ACCEPTED
32925,AMERICAN,BR,CREDIT,PAY,INDIE,ACCEPTED
68000,AMERICAN,BR,CREDIT,PAY,INDIE,ACCEPTED
31999,MASTERCARD,BR,DEBIT,PAY,INDIE,ACCEPTED
85000,AMERICAN,BR,DEBIT,PAY,INDIE,ACCEPTED
8000,AMERICAN,BR,CREDIT,PAY,INDIE,ACCEPTED
131000,MASTERCARD,BR,CREDIT,PAY,INDIE,ACCEPTED
79500,AMERICAN,BR,CREDIT,PAY,INDIE,ACCEPTED
27000,AMERICAN,BR,DEBIT,PAY,INDIE,ACCEPTED
59000,MASTERCARD,BR,DEBIT,PAY,INDIE,ACCEPTED
25500,AMERICAN,BR,DEBIT,PAY,INDIE,ACCEPTED
7500,AMERICAN,BR,CREDIT,PAY,INDIE,ACCEPTED
43500,AMERICAN,BR,CREDIT,PAY,INDIE,ACCEPTED
113786,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
48968,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
104000,MASTERCARD,SV,DEBIT,PAY,INDIE,ACCEPTED
2000,MASTERCARD,AR,CREDIT,PAY,INDIE,ACCEPTED
52500,AMERICAN,SV,DEBIT,PAY,INDIE,ACCEPTED
45375,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
44500,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
60000,AMERICAN,SV,DEBIT,PAY,INDIE,ACCEPTED
29437,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
44500,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
4500,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
5000,AMERICAN,AR,DEBIT,PAY,INDIE,ACCEPTED
47500,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
38000,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
144866,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
45109,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
27000,AMERICAN,SV,DEBIT,PAY,INDIE,ACCEPTED
30500,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
99500,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
32875,MASTERCARD,AR,CREDIT,PAY,INDIE,ACCEPTED
37000,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
53500,MASTERCARD,AR,CREDIT,PAY,INDIE,ACCEPTED
3500,AMERICAN,SV,DEBIT,PAY,INDIE,ACCEPTED
29900,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
121500,MASTERCARD,AR,DEBIT,PAY,INDIE,ACCEPTED
34500,AMERICAN,SV,DEBIT,PAY,INDIE,ACCEPTED
30500,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
6500,AMERICAN,AR,DEBIT,PAY,INDIE,ACCEPTED
27750,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
21375,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
36500,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
3500,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
69000,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
25400,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
38500,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
34500,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
85000,AMERICAN,AR,DEBIT,PAY,INDIE,ACCEPTED
48500,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
73500,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
185700,MASTERCARD,SV,CREDIT,PAY,INDIE,ACCEPTED
41500,AMERICAN,AR,DEBIT,PAY,INDIE,ACCEPTED
21375,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
2000,AMERICAN,AR,DEBIT,PAY,INDIE,ACCEPTED
3000,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
85000,MASTERCARD,AR,CREDIT,PAY,INDIE,ACCEPTED
70500,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
7500,MASTERCARD,AR,CREDIT,PAY,INDIE,ACCEPTED
57000,MASTERCARD,SV,DEBIT,PAY,INDIE,ACCEPTED
151500,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
37000,AMERICAN,SV,DEBIT,PAY,INDIE,ACCEPTED
53443,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
86000,AMERICAN,AR,DEBIT,PAY,INDIE,ACCEPTED
101500,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
23000,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
37000,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
110000,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
42750,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
26000,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
112500,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
84000,AMERICAN,SV,DEBIT,REFUND,INDIE,PARTIAL_REFUNDED
6500,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
79500,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
35000,MASTERCARD,SV,CREDIT,PAY,INDIE,ACCEPTED
55000,AMERICAN,AR,DEBIT,PAY,INDIE,ACCEPTED
87000,MASTERCARD,SV,CREDIT,PAY,INDIE,ACCEPTED
3500,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
3000,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
8000,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
37000,MASTERCARD,PA,DEBIT,PAY,INDIE,ACCEPTED
54000,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
69500,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
3500,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
66975,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
28000,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
72375,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
36500,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
48000,AMERICAN,AR,DEBIT,PAY,INDIE,CANCELLED
53000,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
131000,MASTERCARD,PA,DEBIT,PAY,INDIE,ACCEPTED
8000,MASTERCARD,SV,CREDIT,PAY,INDIE,ACCEPTED
67500,MASTERCARD,PA,CREDIT,PAY,INDIE,ACCEPTED
55125,AMERICAN,AR,DEBIT,PAY,INDIE,ACCEPTED
66000,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
81000,MASTERCARD,PA,CREDIT,PAY,INDIE,ACCEPTED
39000,AMERICAN,PA,CREDIT,PAY,INDIE,CANCELLED
49000,MASTERCARD,AR,DEBIT,PAY,INDIE,ACCEPTED
61500,AMERICAN,SV,DEBIT,PAY,INDIE,ACCEPTED
30500,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
2000,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
136000,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
6500,AMERICAN,AR,DEBIT,PAY,INDIE,ACCEPTED
50500,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
100875,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
43500,MASTERCARD,AR,CREDIT,PAY,INDIE,ACCEPTED
67500,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
43125,MASTERCARD,PA,CREDIT,PAY,INDIE,ACCEPTED
4500,AMERICAN,AR,DEBIT,PAY,INDIE,ACCEPTED
41000,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
5000,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
38250,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
43000,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
65500,MASTERCARD,PA,CREDIT,PAY,INDIE,ACCEPTED
42750,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
271475,AMERICAN,SV,DEBIT,PAY,INDIE,ACCEPTED
21000,MASTERCARD,PA,DEBIT,PAY,INDIE,ACCEPTED
68500,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
54800,AMERICAN,AR,DEBIT,PAY,INDIE,ACCEPTED
32500,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
54500,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
42750,MASTERCARD,AR,CREDIT,PAY,INDIE,ACCEPTED
44840,AMERICAN,SV,DEBIT,PAY,INDIE,ACCEPTED
23100,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
4500,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
127350,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
55000,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
100,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
1500,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
106500,MASTERCARD,AR,CREDIT,PAY,INDIE,ACCEPTED
56000,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
70000,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
6500,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
54000,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
168900,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
3000,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
55850,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
37725,MASTERCARD,PA,CREDIT,PAY,INDIE,ACCEPTED
51000,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
48000,MASTERCARD,SV,CREDIT,PAY,INDIE,ACCEPTED
7000,AMERICAN,AR,DEBIT,PAY,INDIE,ACCEPTED
182500,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
37500,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
37875,MASTERCARD,SV,DEBIT,PAY,INDIE,ACCEPTED
106500,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
55000,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
64500,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
47000,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
33000,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
47750,AMERICAN,SV,DEBIT,PAY,INDIE,ACCEPTED
100000,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
36500,AMERICAN,AR,DEBIT,PAY,INDIE,ACCEPTED
28500,AMERICAN,SV,DEBIT,PAY,INDIE,ACCEPTED
79500,AMERICAN,AR,DEBIT,PAY,INDIE,ACCEPTED
108299,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
37000,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
102100,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
7500,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
162706,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
53500,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
30680,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
30000,AMERICAN,AR,DEBIT,PAY,INDIE,ACCEPTED
68000,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
42000,MASTERCARD,AR,CREDIT,PAY,INDIE,ACCEPTED
3500,MASTERCARD,SV,CREDIT,PAY,INDIE,ACCEPTED
38200,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
1500,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
25500,MASTERCARD,SV,CREDIT,PAY,INDIE,ACCEPTED
7000,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
69500,AMERICAN,SV,DEBIT,PAY,INDIE,ACCEPTED
42000,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
40500,AMERICAN,SV,DEBIT,PAY,INDIE,ACCEPTED
412900,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
8000,MASTERCARD,AR,DEBIT,PAY,INDIE,ACCEPTED
32900,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
23625,AMERICAN,SV,DEBIT,PAY,INDIE,ACCEPTED
39250,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
33675,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
45000,AMERICAN,AR,DEBIT,PAY,INDIE,ACCEPTED
41500,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
4500,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
61000,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
53000,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
27750,AMERICAN,AR,DEBIT,PAY,INDIE,ACCEPTED
65500,MASTERCARD,SV,DEBIT,PAY,INDIE,ACCEPTED
36500,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
108375,AMERICAN,SV,CREDIT,PAY,INDIE,ACCEPTED
77100,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
70500,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
4500,AMERICAN,PA,DEBIT,PAY,INDIE,ACCEPTED
4500,AMERICAN,AR,CREDIT,PAY,INDIE,ACCEPTED
33500,AMERICAN,PA,CREDIT,PAY,INDIE,ACCEPTED
